,first_name,middle_name,last_name,psychometrics_score,presentation_score,date,location,candidate_id_str
3,Homer,,Sebborn,54.0,75.0,2019-10-31,Birmingham,Homer Sebborn 2019-10-31
4,Phillip,,Headech,54.0,50.0,2019-10-31,Birmingham,Phillip Headech 2019-10-31
5,Casper,,Willcott,63.0,65.62,2019-10-31,Birmingham,Casper Willcott 2019-10-31
6,Betty,,Frensch,45.0,68.75,2019-10-31,Birmingham,Betty Frensch 2019-10-31
7,Kristian,,Girhard,54.0,71.88,2019-10-31,Birmingham,Kristian Girhard 2019-10-31
8,Marianna,,Casa,55.0,50.0,2019-10-31,Birmingham,Marianna Casa 2019-10-31
9,Lazarus,,Varley,60.0,75.0,2019-10-31,Birmingham,Lazarus Varley 2019-10-31
10,Lucas,,Duthie,54.0,65.62,2019-10-31,Birmingham,Lucas Duthie 2019-10-31
11,Hale,,Severns,55.0,62.5,2019-10-31,Birmingham,Hale Severns 2019-10-31
12,Arne,,Morando,60.0,37.5,2019-10-31,Birmingham,Arne Morando 2019-10-31
13,Archambault,,Evanson,54.0,68.75,2019-10-31,Birmingham,Archambault Evanson 2019-10-31
14,Yolane,,Lowsely,56.0,68.75,2019-10-31,Birmingham,Yolane Lowsely 2019-10-31
15,Cecil,,Lehrer,39.0,68.75,2019-10-31,Birmingham,Cecil Lehrer 2019-10-31
0,Bard,,Demonge,42.0,65.62,2019-04-04,Birmingham,Bard Demonge 2019-04-04
1,Elyssa,,Spenceley,45.0,50.0,2019-04-04,Birmingham,Elyssa Spenceley 2019-04-04
2,Ardelis,,Gylle,61.0,62.5,2019-04-04,Birmingham,Ardelis Gylle 2019-04-04
3,Mercy,,Coronas,65.0,65.62,2019-04-04,Birmingham,Mercy Coronas 2019-04-04
4,Isac,,Peschmann,63.0,53.12,2019-04-04,Birmingham,Isac Peschmann 2019-04-04
5,Rhona,,Bisgrove,60.0,65.62,2019-04-04,Birmingham,Rhona Bisgrove 2019-04-04
6,Lamont,,Leverington,44.0,62.5,2019-04-04,Birmingham,Lamont Leverington 2019-04-04
7,Gardie,,Swaysland,60.0,71.88,2019-04-04,Birmingham,Gardie Swaysland 2019-04-04
8,Charlotte,,Possa,50.0,53.12,2019-04-04,Birmingham,Charlotte Possa 2019-04-04
9,Norbie,,Iacobucci,56.0,62.5,2019-04-04,Birmingham,Norbie Iacobucci 2019-04-04
10,Andreas,,Kincey,53.0,56.25,2019-04-04,Birmingham,Andreas Kincey 2019-04-04
11,Vaclav,,Kettlestringes,48.0,56.25,2019-04-04,Birmingham,Vaclav Kettlestringes 2019-04-04
12,Alberto,,O Sullivan,67.0,81.25,2019-04-04,Birmingham,Alberto O Sullivan 2019-04-04
13,Klement,,Harley,64.0,78.12,2019-04-04,Birmingham,Klement Harley 2019-04-04
14,Jon,,Aries,59.0,56.25,2019-04-04,Birmingham,Jon Aries 2019-04-04
15,Deck,,Eannetta,53.0,50.0,2019-04-04,Birmingham,Deck Eannetta 2019-04-04
16,Rowney,,Von Hagt,61.0,56.25,2019-04-04,Birmingham,Rowney Von Hagt 2019-04-04
17,Josselyn,,O'Sheils,51.0,53.12,2019-04-04,Birmingham,Josselyn O'Sheils 2019-04-04
18,Harmon,,Jaggi,56.0,62.5,2019-04-04,Birmingham,Harmon Jaggi 2019-04-04
19,Daisy,,Brims,65.0,53.12,2019-04-04,Birmingham,Daisy Brims 2019-04-04
20,Baron,,Freschi,49.0,75.0,2019-04-04,Birmingham,Baron Freschi 2019-04-04
21,Haywood,,Sandeford,47.0,68.75,2019-04-04,Birmingham,Haywood Sandeford 2019-04-04
22,Flo,,Mcsparran,47.0,59.38,2019-04-04,Birmingham,Flo Mcsparran 2019-04-04
23,Darb,,Noor,59.0,59.38,2019-04-04,Birmingham,Darb Noor 2019-04-04
24,Adah,,Spencers,52.0,68.75,2019-04-04,Birmingham,Adah Spencers 2019-04-04
25,Gabbie,,Over,52.0,65.62,2019-04-04,Birmingham,Gabbie Over 2019-04-04
26,Bud,,Carletto,54.0,65.62,2019-04-04,Birmingham,Bud Carletto 2019-04-04
27,Sunny,,Menat,52.0,81.25,2019-04-04,Birmingham,Sunny Menat 2019-04-04
28,Remington,,Hensmans,51.0,53.12,2019-04-04,Birmingham,Remington Hensmans 2019-04-04
29,Pearce,,Maxwale,51.0,62.5,2019-04-04,Birmingham,Pearce Maxwale 2019-04-04
30,Tiffie,,Barenskie,46.0,59.38,2019-04-04,Birmingham,Tiffie Barenskie 2019-04-04
31,Thea,,Persey,51.0,62.5,2019-04-04,Birmingham,Thea Persey 2019-04-04
32,Berry,,Codd,58.0,62.5,2019-04-04,Birmingham,Berry Codd 2019-04-04
33,Jacky,,Reilingen,58.0,68.75,2019-04-04,Birmingham,Jacky Reilingen 2019-04-04
0,Trefor,,Kalinowsky,52.0,56.25,2019-12-04,London,Trefor Kalinowsky 2019-12-04
1,Gertrudis,,Balhatchet,49.0,56.25,2019-12-04,London,Gertrudis Balhatchet 2019-12-04
2,Leighton,,Iddy,61.0,75.0,2019-12-04,London,Leighton Iddy 2019-12-04
3,Jordain,,Rochester,67.0,65.62,2019-12-04,London,Jordain Rochester 2019-12-04
4,Clementia,,Beasleigh,52.0,59.38,2019-12-04,London,Clementia Beasleigh 2019-12-04
5,Christian,,Tunny,60.0,65.62,2019-12-04,London,Christian Tunny 2019-12-04
6,Trenna,,Mccurt,53.0,68.75,2019-12-04,London,Trenna Mccurt 2019-12-04
7,Bernhard,,Birchall,56.0,56.25,2019-12-04,London,Bernhard Birchall 2019-12-04
8,Felicle,,Kops,56.0,50.0,2019-12-04,London,Felicle Kops 2019-12-04
9,Lara,,Dougherty,36.0,62.5,2019-12-04,London,Lara Dougherty 2019-12-04
10,Gustavo,,Barok,52.0,81.25,2019-12-04,London,Gustavo Barok 2019-12-04
11,Alethea,,Rangell,52.0,62.5,2019-12-04,London,Alethea Rangell 2019-12-04
12,Danila,,Leamon,54.0,56.25,2019-12-04,London,Danila Leamon 2019-12-04
13,Essy,,Haggus,50.0,62.5,2019-12-04,London,Essy Haggus 2019-12-04
14,Mose,,Trase,53.0,62.5,2019-12-04,London,Mose Trase 2019-12-04
15,Shanna,,Juniper,58.0,50.0,2019-12-04,London,Shanna Juniper 2019-12-04
16,Daryn,,Dugmore,51.0,56.25,2019-12-04,London,Daryn Dugmore 2019-12-04
17,Lindsay,,Heninghem,39.0,65.62,2019-12-04,London,Lindsay Heninghem 2019-12-04
18,Granville,,Slad,50.0,59.38,2019-12-04,London,Granville Slad 2019-12-04
19,Michael,,Ettles,55.0,65.62,2019-12-04,London,Michael Ettles 2019-12-04
20,Stephan,,Middle,51.0,84.38,2019-12-04,London,Stephan Middle 2019-12-04
21,Jessee,,Blagbrough,45.0,75.0,2019-12-04,London,Jessee Blagbrough 2019-12-04
22,Gib,,Krol,63.0,50.0,2019-12-04,London,Gib Krol 2019-12-04
0,Devon,,Mccracken,45.0,53.12,2019-07-04,Birmingham,Devon Mccracken 2019-07-04
1,Evered,,Giovanizio,55.0,75.0,2019-07-04,Birmingham,Evered Giovanizio 2019-07-04
2,Fan,,Hember,57.0,68.75,2019-07-04,Birmingham,Fan Hember 2019-07-04
3,Sharl,,Shambrooke,53.0,84.38,2019-07-04,Birmingham,Sharl Shambrooke 2019-07-04
4,Blondy,,Fearnall,58.0,62.5,2019-07-04,Birmingham,Blondy Fearnall 2019-07-04
5,Haroun,,Dowber,47.0,46.88,2019-07-04,Birmingham,Haroun Dowber 2019-07-04
6,Letizia,,Mckern,57.0,56.25,2019-07-04,Birmingham,Letizia Mckern 2019-07-04
7,Sal,,Inglesent,50.0,75.0,2019-07-04,Birmingham,Sal Inglesent 2019-07-04
8,Gabi,,Ivins,59.0,65.62,2019-07-04,Birmingham,Gabi Ivins 2019-07-04
9,Henrieta,,Chatto,50.0,68.75,2019-07-04,Birmingham,Henrieta Chatto 2019-07-04
10,Steffen,,Marcombe,63.0,59.38,2019-07-04,Birmingham,Steffen Marcombe 2019-07-04
11,Teriann,,Matyashev,51.0,65.62,2019-07-04,Birmingham,Teriann Matyashev 2019-07-04
12,Niall,,Graine,61.0,75.0,2019-07-04,Birmingham,Niall Graine 2019-07-04
13,Darin,,Healing,55.0,71.88,2019-07-04,Birmingham,Darin Healing 2019-07-04
14,Donnie,,Sandwick,58.0,71.88,2019-07-04,Birmingham,Donnie Sandwick 2019-07-04
15,Dyna,,Sange,73.0,46.88,2019-07-04,Birmingham,Dyna Sange 2019-07-04
16,Thoma,,Bolesworth,53.0,56.25,2019-07-04,Birmingham,Thoma Bolesworth 2019-07-04
17,Noby,,Vacher,56.0,59.38,2019-07-04,Birmingham,Noby Vacher 2019-07-04
18,Joela,,Galea,46.0,62.5,2019-07-04,Birmingham,Joela Galea 2019-07-04
19,Melodee,,Crippen,59.0,56.25,2019-07-04,Birmingham,Melodee Crippen 2019-07-04
20,Clarette,,Pexton,59.0,37.5,2019-07-04,Birmingham,Clarette Pexton 2019-07-04
21,Lock,,Ellerker,54.0,71.88,2019-07-04,Birmingham,Lock Ellerker 2019-07-04
22,Harmonia,,Winspare,58.0,65.62,2019-07-04,Birmingham,Harmonia Winspare 2019-07-04
0,Nicolle,,Radford,55.0,68.75,2019-06-04,London,Nicolle Radford 2019-06-04
1,Rebekkah,,Airdrie,56.0,40.62,2019-06-04,London,Rebekkah Airdrie 2019-06-04
2,Aura,,Louche,54.0,46.88,2019-06-04,London,Aura Louche 2019-06-04
3,Lucius,,Buswell,57.0,81.25,2019-06-04,London,Lucius Buswell 2019-06-04
4,Bambi,,See,62.0,59.38,2019-06-04,London,Bambi See 2019-06-04
5,Joana,,Frawley,58.0,65.62,2019-06-04,London,Joana Frawley 2019-06-04
6,Vernon,,Curl,55.0,50.0,2019-06-04,London,Vernon Curl 2019-06-04
7,Elsie,,Fursland,53.0,53.12,2019-06-04,London,Elsie Fursland 2019-06-04
8,Wade,,Friedenbach,52.0,56.25,2019-06-04,London,Wade Friedenbach 2019-06-04
9,Vladamir,,Waddams,52.0,71.88,2019-06-04,London,Vladamir Waddams 2019-06-04
10,Ronda,,Budcock,55.0,59.38,2019-06-04,London,Ronda Budcock 2019-06-04
11,Fraser,,Hurnell,52.0,62.5,2019-06-04,London,Fraser Hurnell 2019-06-04
12,Shandeigh,,Ilyushkin,48.0,62.5,2019-06-04,London,Shandeigh Ilyushkin 2019-06-04
13,Katalin,,Redley,55.0,65.62,2019-06-04,London,Katalin Redley 2019-06-04
14,Ambrosi,,Carnow,56.0,62.5,2019-06-04,London,Ambrosi Carnow 2019-06-04
15,Jon,,Raikes,62.0,78.12,2019-06-04,London,Jon Raikes 2019-06-04
16,Julie,,Condliffe,58.0,59.38,2019-06-04,London,Julie Condliffe 2019-06-04
17,Al,,Hugonet,59.0,65.62,2019-06-04,London,Al Hugonet 2019-06-04
18,Edward,,Gallop,49.0,43.75,2019-06-04,London,Edward Gallop 2019-06-04
19,Ash,,Hansen,40.0,53.12,2019-06-04,London,Ash Hansen 2019-06-04
20,Percival,,Berrycloth,47.0,68.75,2019-06-04,London,Percival Berrycloth 2019-06-04
21,Matthiew,,Tumbridge,56.0,46.88,2019-06-04,London,Matthiew Tumbridge 2019-06-04
22,Dru,,Maling,43.0,78.12,2019-06-04,London,Dru Maling 2019-06-04
23,Farrel,,Bertl,56.0,50.0,2019-06-04,London,Farrel Bertl 2019-06-04
24,Abram,,Goldster,56.0,46.88,2019-06-04,London,Abram Goldster 2019-06-04
25,Westleigh,,Aleksidze,49.0,68.75,2019-06-04,London,Westleigh Aleksidze 2019-06-04
26,Elisabeth,,Ebbutt,66.0,71.88,2019-06-04,London,Elisabeth Ebbutt 2019-06-04
27,Chandler,,Tregust,36.0,53.12,2019-06-04,London,Chandler Tregust 2019-06-04
28,Hartwell,,Jewess,63.0,68.75,2019-06-04,London,Hartwell Jewess 2019-06-04
29,Celestina,,Aysik,55.0,65.62,2019-06-04,London,Celestina Aysik 2019-06-04
30,Brandy,,Iannazzi,57.0,59.38,2019-06-04,London,Brandy Iannazzi 2019-06-04
31,Belvia,,O'Neill,44.0,59.38,2019-06-04,London,Belvia O'Neill 2019-06-04
32,Selby,,Floyd,61.0,62.5,2019-06-04,London,Selby Floyd 2019-06-04
33,Kenton,,Kilgrove,52.0,56.25,2019-06-04,London,Kenton Kilgrove 2019-06-04
0,Dulcine,,Duffil,62.0,78.12,2019-09-04,London,Dulcine Duffil 2019-09-04
1,Vivian,,Syson,56.0,53.12,2019-09-04,London,Vivian Syson 2019-09-04
2,Herta,,Stainer,59.0,59.38,2019-09-04,London,Herta Stainer 2019-09-04
3,Omero,,Shill,52.0,53.12,2019-09-04,London,Omero Shill 2019-09-04
4,Vachel,,Caren,60.0,56.25,2019-09-04,London,Vachel Caren 2019-09-04
5,Lenora,,Karpinski,68.0,31.25,2019-09-04,London,Lenora Karpinski 2019-09-04
6,Armando,,Schirak,53.0,46.88,2019-09-04,London,Armando Schirak 2019-09-04
7,Immanuel,,Valek,53.0,71.88,2019-09-04,London,Immanuel Valek 2019-09-04
8,Patton,,Jolin,57.0,43.75,2019-09-04,London,Patton Jolin 2019-09-04
9,Randee,,Lorrain,45.0,59.38,2019-09-04,London,Randee Lorrain 2019-09-04
10,Vance,,Fey,50.0,68.75,2019-09-04,London,Vance Fey 2019-09-04
11,Manfred,,Swyer-Sexey,52.0,59.38,2019-09-04,London,Manfred Swyer-Sexey 2019-09-04
12,Webster,,Hanratty,52.0,68.75,2019-09-04,London,Webster Hanratty 2019-09-04
13,Min,,Yanson,49.0,75.0,2019-09-04,London,Min Yanson 2019-09-04
14,Bryant,,Losseljong,64.0,68.75,2019-09-04,London,Bryant Losseljong 2019-09-04
15,Kris,,Balassi,53.0,53.12,2019-09-04,London,Kris Balassi 2019-09-04
16,Joela,,Sanja,47.0,59.38,2019-09-04,London,Joela Sanja 2019-09-04
17,Nona,,Coghlan,53.0,62.5,2019-09-04,London,Nona Coghlan 2019-09-04
18,Carmelia,,Gheorghe,52.0,71.88,2019-09-04,London,Carmelia Gheorghe 2019-09-04
19,Care,,Ife,51.0,68.75,2019-09-04,London,Care Ife 2019-09-04
20,Merlina,,Yashanov,54.0,65.62,2019-09-04,London,Merlina Yashanov 2019-09-04
21,Teddy,,Baraclough,59.0,53.12,2019-09-04,London,Teddy Baraclough 2019-09-04
22,Petrina,,Sterland,58.0,65.62,2019-09-04,London,Petrina Sterland 2019-09-04
23,Erna,,Milne,51.0,59.38,2019-09-04,London,Erna Milne 2019-09-04
24,Anna,,Lamperti,60.0,78.12,2019-09-04,London,Anna Lamperti 2019-09-04
25,Raquel,,Bastide,59.0,43.75,2019-09-04,London,Raquel Bastide 2019-09-04
26,Eugen,,Boggs,54.0,59.38,2019-09-04,London,Eugen Boggs 2019-09-04
27,Babita,,Bramsen,67.0,62.5,2019-09-04,London,Babita Bramsen 2019-09-04
28,Korey,,Ennor,45.0,68.75,2019-09-04,London,Korey Ennor 2019-09-04
29,Toby,,Stadden,60.0,71.88,2019-09-04,London,Toby Stadden 2019-09-04
30,Engracia,,Polycote,55.0,68.75,2019-09-04,London,Engracia Polycote 2019-09-04
31,Arman,,Boribal,67.0,53.12,2019-09-04,London,Arman Boribal 2019-09-04
0,Tobe,,Markovic,55.0,50.0,2019-12-05,Birmingham,Tobe Markovic 2019-12-05
1,Benita,,Downgate,60.0,71.88,2019-12-05,Birmingham,Benita Downgate 2019-12-05
2,Dionis,,Rowatt,65.0,31.25,2019-12-05,Birmingham,Dionis Rowatt 2019-12-05
3,Jacquetta,,Pill,53.0,62.5,2019-12-05,Birmingham,Jacquetta Pill 2019-12-05
4,Terencio,,Mulles,58.0,59.38,2019-12-05,Birmingham,Terencio Mulles 2019-12-05
5,Deeyn,,Klimkin,50.0,65.62,2019-12-05,Birmingham,Deeyn Klimkin 2019-12-05
6,Giralda,,Sloss,47.0,75.0,2019-12-05,Birmingham,Giralda Sloss 2019-12-05
7,Allie,,Sheber,67.0,65.62,2019-12-05,Birmingham,Allie Sheber 2019-12-05
8,Kenton,,Elvish,58.0,46.88,2019-12-05,Birmingham,Kenton Elvish 2019-12-05
9,Oliviero,,Tunnicliffe,42.0,50.0,2019-12-05,Birmingham,Oliviero Tunnicliffe 2019-12-05
10,Flore,,Masden,57.0,78.12,2019-12-05,Birmingham,Flore Masden 2019-12-05
11,Orlando,,Borrowman,48.0,65.62,2019-12-05,Birmingham,Orlando Borrowman 2019-12-05
12,Maxie,,Yerborn,72.0,68.75,2019-12-05,Birmingham,Maxie Yerborn 2019-12-05
13,Clark,,Kovacs,57.0,50.0,2019-12-05,Birmingham,Clark Kovacs 2019-12-05
14,Blisse,,Vinick,51.0,56.25,2019-12-05,Birmingham,Blisse Vinick 2019-12-05
15,Alejoa,,Vatcher,49.0,53.12,2019-12-05,Birmingham,Alejoa Vatcher 2019-12-05
16,Augustine,,Sultana,51.0,68.75,2019-12-05,Birmingham,Augustine Sultana 2019-12-05
17,Amil,,Coysh,65.0,59.38,2019-12-05,Birmingham,Amil Coysh 2019-12-05
18,Ronnica,,Linfield,47.0,71.88,2019-12-05,Birmingham,Ronnica Linfield 2019-12-05
19,Eleanor,,Denington,53.0,53.12,2019-12-05,Birmingham,Eleanor Denington 2019-12-05
20,Gianina,,Wandless,64.0,75.0,2019-12-05,Birmingham,Gianina Wandless 2019-12-05
0,Magda,,Mckirton,57.0,56.25,2019-02-05,London,Magda Mckirton 2019-02-05
1,Gabrila,,Hehir,54.0,46.88,2019-02-05,London,Gabrila Hehir 2019-02-05
2,Aluino,,Sainter,53.0,53.12,2019-02-05,London,Aluino Sainter 2019-02-05
3,Poul,,Basnett,59.0,65.62,2019-02-05,London,Poul Basnett 2019-02-05
4,Nicolette,,Bonehill,52.0,71.88,2019-02-05,London,Nicolette Bonehill 2019-02-05
5,Fabien,,Hardaway,59.0,62.5,2019-02-05,London,Fabien Hardaway 2019-02-05
6,Haily,,Tomkins,48.0,56.25,2019-02-05,London,Haily Tomkins 2019-02-05
7,Keriann,,Crambie,64.0,56.25,2019-02-05,London,Keriann Crambie 2019-02-05
8,Alix,,Burridge,47.0,53.12,2019-02-05,London,Alix Burridge 2019-02-05
9,Nikola,,Giroldi,60.0,62.5,2019-02-05,London,Nikola Giroldi 2019-02-05
10,Frederica,,Keher,47.0,65.62,2019-02-05,London,Frederica Keher 2019-02-05
11,Rowe,,Fritter,68.0,68.75,2019-02-05,London,Rowe Fritter 2019-02-05
12,Daisie,,Wildsmith,53.0,59.38,2019-02-05,London,Daisie Wildsmith 2019-02-05
13,Shanon,,Oldknow,54.0,59.38,2019-02-05,London,Shanon Oldknow 2019-02-05
14,Rollo,,Quarry,60.0,84.38,2019-02-05,London,Rollo Quarry 2019-02-05
15,Franklyn,,Gillman,47.0,46.88,2019-02-05,London,Franklyn Gillman 2019-02-05
16,Kaleb,,Cappel,68.0,68.75,2019-02-05,London,Kaleb Cappel 2019-02-05
17,Alphard,,Marrison,60.0,78.12,2019-02-05,London,Alphard Marrison 2019-02-05
18,Matthiew,,Olekhov,47.0,59.38,2019-02-05,London,Matthiew Olekhov 2019-02-05
19,Garrard,,Yakunin,46.0,46.88,2019-02-05,London,Garrard Yakunin 2019-02-05
20,Cynthy,,Raiker,49.0,34.38,2019-02-05,London,Cynthy Raiker 2019-02-05
21,Joy,,Critten,61.0,71.88,2019-02-05,London,Joy Critten 2019-02-05
22,Randolf,,Boraston,55.0,43.75,2019-02-05,London,Randolf Boraston 2019-02-05
23,Padget,,Gillyatt,66.0,56.25,2019-02-05,London,Padget Gillyatt 2019-02-05
24,Emmalynn,,Valentetti,57.0,59.38,2019-02-05,London,Emmalynn Valentetti 2019-02-05
25,Arley,,Pinnegar,52.0,71.88,2019-02-05,London,Arley Pinnegar 2019-02-05
26,Felicity,,Biggans,57.0,59.38,2019-02-05,London,Felicity Biggans 2019-02-05
27,Colene,Degli,Antoni,52.0,81.25,2019-02-05,London,Colene Degli Antoni 2019-02-05
28,Raimundo,,Stacey,54.0,71.88,2019-02-05,London,Raimundo Stacey 2019-02-05
29,Felicio,,Mcgillivray,55.0,62.5,2019-02-05,London,Felicio Mcgillivray 2019-02-05
30,Caryn,,Adriaan,67.0,68.75,2019-02-05,London,Caryn Adriaan 2019-02-05
31,Diandra,,Searles,51.0,65.62,2019-02-05,London,Diandra Searles 2019-02-05
32,Andrey,,Lawlance,65.0,46.88,2019-02-05,London,Andrey Lawlance 2019-02-05
33,Carroll,,Benyon,57.0,62.5,2019-02-05,London,Carroll Benyon 2019-02-05
0,Cully,,Seward,51.0,68.75,2019-06-05,London,Cully Seward 2019-06-05
1,Granthem,,Long,57.0,68.75,2019-06-05,London,Granthem Long 2019-06-05
2,Freddie,,Ludlam,52.0,50.0,2019-06-05,London,Freddie Ludlam 2019-06-05
3,Willow,,Gaywood,44.0,71.88,2019-06-05,London,Willow Gaywood 2019-06-05
4,Sawyere,,Paskell,57.0,68.75,2019-06-05,London,Sawyere Paskell 2019-06-05
5,Garrick,,Fairbanks,51.0,34.38,2019-06-05,London,Garrick Fairbanks 2019-06-05
6,Nomi,,Verne,52.0,65.62,2019-06-05,London,Nomi Verne 2019-06-05
7,Verla,,Di Antonio,52.0,75.0,2019-06-05,London,Verla Di Antonio 2019-06-05
8,Ebeneser,,Handy,59.0,75.0,2019-06-05,London,Ebeneser Handy 2019-06-05
9,Tracee,,Hawkswood,48.0,81.25,2019-06-05,London,Tracee Hawkswood 2019-06-05
10,Derrik,,Lumbers,48.0,59.38,2019-06-05,London,Derrik Lumbers 2019-06-05
11,Jecho,,Rousel,70.0,56.25,2019-06-05,London,Jecho Rousel 2019-06-05
12,Betsey,,Chadwell,49.0,56.25,2019-06-05,London,Betsey Chadwell 2019-06-05
13,Claudio,,Handrick,58.0,56.25,2019-06-05,London,Claudio Handrick 2019-06-05
14,Marillin,,Rosendall,64.0,50.0,2019-06-05,London,Marillin Rosendall 2019-06-05
15,Gavan,,Soltan,55.0,68.75,2019-06-05,London,Gavan Soltan 2019-06-05
16,Hilliard,,Brockett,66.0,71.88,2019-06-05,London,Hilliard Brockett 2019-06-05
17,Yankee,,Reihm,56.0,50.0,2019-06-05,London,Yankee Reihm 2019-06-05
18,Louella,,Cuppitt,54.0,53.12,2019-06-05,London,Louella Cuppitt 2019-06-05
19,Chadd,,Ellen,59.0,59.38,2019-06-05,London,Chadd Ellen 2019-06-05
20,Clyve,,Bradden,54.0,78.12,2019-06-05,London,Clyve Bradden 2019-06-05
21,Augustin,,Tabrett,51.0,75.0,2019-06-05,London,Augustin Tabrett 2019-06-05
22,Nanni,,Caldera,51.0,56.25,2019-06-05,London,Nanni Caldera 2019-06-05
23,Joachim,,Guslon,59.0,75.0,2019-06-05,London,Joachim Guslon 2019-06-05
24,Dixie,,Macrae,54.0,65.62,2019-06-05,London,Dixie Macrae 2019-06-05
25,Lewiss,,Sabban,50.0,50.0,2019-06-05,London,Lewiss Sabban 2019-06-05
26,Hattie,,Dullard,50.0,75.0,2019-06-05,London,Hattie Dullard 2019-06-05
0,Penni,,Grioli,60.0,46.88,2019-03-05,London,Penni Grioli 2019-03-05
1,Vale,,Fishbie,59.0,68.75,2019-03-05,London,Vale Fishbie 2019-03-05
2,Augusto,,Bearblock,41.0,59.38,2019-03-05,London,Augusto Bearblock 2019-03-05
3,Gabie,,Maletratt,54.0,56.25,2019-03-05,London,Gabie Maletratt 2019-03-05
4,Vinnie,,Gimbrett,62.0,53.12,2019-03-05,London,Vinnie Gimbrett 2019-03-05
5,Vanda,,Boate,65.0,65.62,2019-03-05,London,Vanda Boate 2019-03-05
6,Callie,,Glasscock,59.0,65.62,2019-03-05,London,Callie Glasscock 2019-03-05
7,Eleonora,,Bleazard,55.0,78.12,2019-03-05,London,Eleonora Bleazard 2019-03-05
8,Kristoforo,,Hemphrey,48.0,75.0,2019-03-05,London,Kristoforo Hemphrey 2019-03-05
9,Anastasia,,Howsam,62.0,46.88,2019-03-05,London,Anastasia Howsam 2019-03-05
10,Weylin,,Culpin,64.0,75.0,2019-03-05,London,Weylin Culpin 2019-03-05
11,Aidan,,Elrick,61.0,84.38,2019-03-05,London,Aidan Elrick 2019-03-05
12,Welbie,,Curgenven,60.0,68.75,2019-03-05,London,Welbie Curgenven 2019-03-05
13,Agosto,,Meaddowcroft,59.0,62.5,2019-03-05,London,Agosto Meaddowcroft 2019-03-05
14,Tiphany,,Gribben,56.0,56.25,2019-03-05,London,Tiphany Gribben 2019-03-05
15,Rennie,,Kennsley,54.0,59.38,2019-03-05,London,Rennie Kennsley 2019-03-05
16,Matthaeus,,Stickens,55.0,75.0,2019-03-05,London,Matthaeus Stickens 2019-03-05
17,Jacquelin,,Clampin,51.0,59.38,2019-03-05,London,Jacquelin Clampin 2019-03-05
18,Frannie,,Doby,65.0,50.0,2019-03-05,London,Frannie Doby 2019-03-05
19,Jesse,,Tiron,59.0,59.38,2019-03-05,London,Jesse Tiron 2019-03-05
20,Mordecai,,Chaunce,49.0,65.62,2019-03-05,London,Mordecai Chaunce 2019-03-05
21,Johnny,,Shea,57.0,68.75,2019-03-05,London,Johnny Shea 2019-03-05
22,Reg,,Mcreynold,53.0,62.5,2019-03-05,London,Reg Mcreynold 2019-03-05
23,Deerdre,,Mussard,57.0,68.75,2019-03-05,London,Deerdre Mussard 2019-03-05
24,Pen,,Tulley,48.0,75.0,2019-03-05,London,Pen Tulley 2019-03-05
25,Phineas,,Purton,50.0,68.75,2019-03-05,London,Phineas Purton 2019-03-05
26,Avrom,,Harlowe,47.0,50.0,2019-03-05,London,Avrom Harlowe 2019-03-05
27,Vannie,,Hounsome,59.0,71.88,2019-03-05,London,Vannie Hounsome 2019-03-05
0,Anthiathia,,Guirau,52.0,68.75,2019-11-05,London,Anthiathia Guirau 2019-11-05
1,Garry,,Nornasell,63.0,65.62,2019-11-05,London,Garry Nornasell 2019-11-05
2,Ezekiel,,Himsworth,54.0,46.88,2019-11-05,London,Ezekiel Himsworth 2019-11-05
3,Chrysa,,Guildford,58.0,71.88,2019-11-05,London,Chrysa Guildford 2019-11-05
4,Frasco,,Ekkel,58.0,62.5,2019-11-05,London,Frasco Ekkel 2019-11-05
5,Chancey,,Parton,49.0,71.88,2019-11-05,London,Chancey Parton 2019-11-05
6,Marshal,,Darycott,60.0,78.12,2019-11-05,London,Marshal Darycott 2019-11-05
7,Zilvia,,Byrcher,60.0,71.88,2019-11-05,London,Zilvia Byrcher 2019-11-05
8,Joice,,Stennet,65.0,62.5,2019-11-05,London,Joice Stennet 2019-11-05
9,Tyler,,Traynor,59.0,56.25,2019-11-05,London,Tyler Traynor 2019-11-05
10,Say,,Kleinhausen,54.0,65.62,2019-11-05,London,Say Kleinhausen 2019-11-05
11,Lyndsey,,Relph,60.0,71.88,2019-11-05,London,Lyndsey Relph 2019-11-05
12,Gigi,,Layne,57.0,40.62,2019-11-05,London,Gigi Layne 2019-11-05
13,Hilton,,Vedstra,50.0,46.88,2019-11-05,London,Hilton Vedstra 2019-11-05
14,Jessie,,Plampeyn,55.0,53.12,2019-11-05,London,Jessie Plampeyn 2019-11-05
15,Cirstoforo,,Kerslake,64.0,59.38,2019-11-05,London,Cirstoforo Kerslake 2019-11-05
16,Jesse,Ten,Broek,59.0,71.88,2019-11-05,London,Jesse Ten Broek 2019-11-05
17,Michel,,Gouth,61.0,68.75,2019-11-05,London,Michel Gouth 2019-11-05
18,Friedrick,,Yeates,60.0,59.38,2019-11-05,London,Friedrick Yeates 2019-11-05
19,Ronica,,Martynikhin,62.0,78.12,2019-11-05,London,Ronica Martynikhin 2019-11-05
20,Thayne,,Tunnick,47.0,75.0,2019-11-05,London,Thayne Tunnick 2019-11-05
21,Farlie,,Bukowski,55.0,71.88,2019-11-05,London,Farlie Bukowski 2019-11-05
